index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.faz.net/aktuell/rhein-main/wirtschaft/heizoelpreise-fallen-seit-oktober-jetzt-fuer-den-winter-bestellen-18517715.html,https://www.faz.net/aktuell/rhein-main/wirtschaft/heizoelpreise-fallen-seit-oktober-jetzt-fuer-den-winter-bestellen-18517715.html,0,www.faz.net,"Verband empfiehlt, Heizöl zu bestellen","Seit Oktober fallen die Preise für Heizöl. Wer noch Bedarf für den Winter hat, sollte zügig nachordern, denn viel günstiger wird es nach Einschätzung der Branche nicht.",https://media1.faz.net/ppmedia/aktuell/2397563986/1.8517773/facebook_teaser/seit-wochen-fallen-die-heizoel.jpg,2022-12-07T17:02:27Z,https://web.archive.org/web/20221208100240/https://www.faz.net/aktuell/rhein-main/wirtschaft/heizoelpreise-fallen-seit-oktober-jetzt-fuer-den-winter-bestellen-18517715.html,"Wer nicht mehr ausreichend Heizöl im Tank hat, um über den Winter zu kommen, sollte das aktuell niedrige Preisniveau nutzen und nachbestellen. Im Moment ist eine gute Gelegenheit, sich zu bevorraten,… [+2455 chars]",,de,'Winter'
https://www.sueddeutsche.de/muenchen/ebersberg/inflation-energiepreise-gotteshaeuser-winter-sparen-1.5711996,https://www.sueddeutsche.de/muenchen/ebersberg/inflation-energiepreise-gotteshaeuser-winter-sparen-1.5711996,0,www.sueddeutsche.de,"Energiekrise trifft Kirchen: ""Mein erster Impuls war: wir schließen alles zu""","Die Preise für Strom und Energie steigen weiter an, viele Menschen müssen sparen. Auch die Gotteshäuser im Landkreis Ebersberg werden vom Preisanstieg nicht verschont. Bleiben Kirchen und Moscheen also diesen Winter kalt?",https://www.sueddeutsche.de/image/sz.1.4546647/1200x675?v=1670510831,2022-12-08T20:53:46Z,https://web.archive.org/web/20221209001718/https://www.sueddeutsche.de/muenchen/ebersberg/inflation-energiepreise-gotteshaeuser-winter-sparen-1.5711996,"Die Preise für Strom und Energie steigen weiter an, viele Menschen müssen sparen. Auch die Gotteshäuser im Landkreis Ebersberg werden vom Preisanstieg nicht verschont. Bleiben Kirchen und Moscheen al… [+4585 chars]",,de,'Winter'
https://www.basicthinking.de/blog/2022/12/09/jackery-solargenerator-1000-pro-test/,https://www.basicthinking.de/blog/2022/12/09/jackery-solargenerator-1000-pro-test/,0,www.basicthinking.de,Mobile Solaranlage fÃ¼r jeden: Der Jackery Solargenerator 1000 Pro im Test (+ Gewinnspiel),"Im Sommer 2022 stiegen die Energiepreise extrem an. FÃ¼r viele der Schritt, um sich fÃ¼r eine Solaranlage zu entscheiden. Aber nicht jeder hat den Platz oder die MÃ¶glichkeit, eine ganze Solaranlage zu montieren. Genau dabei soll derÂ Jackery Solargenerator 1000 â€¦",https://www.basicthinking.de/blog/wp-content/uploads/2022/12/jackery-solargenerator-1000-pro.png,2022-12-09T08:30:05Z,,"Im Sommer 2022 stiegen die Energiepreise extrem an. FÃ¼r viele der Schritt, um sich fÃ¼r eine Solaranlage zu entscheiden. Aber nicht jeder hat den Platz oder die MÃ¶glichkeit, eine ganze Solaranlage zu â€¦ [+6984 chars]",,de,'Sommer'
https://www.sueddeutsche.de/muenchen/muenchen-schnee-wetter-bayern-1.5713116,https://www.sueddeutsche.de/muenchen/muenchen-schnee-wetter-bayern-1.5713116,0,www.sueddeutsche.de,Wintereinbruch: München trägt wieder Weiß,Neuschnee in München - das weckt Hoffnungen auf weiße Weihnachten. Impressionen aus der schneebedeckten Stadt.,https://www.sueddeutsche.de/image/sz.1.5713122/1200x675?v=1670680457,2022-12-10T13:56:15Z,https://web.archive.org/web/20221210140234/https://www.sueddeutsche.de/muenchen/muenchen-schnee-wetter-bayern-1.5713116,Neuschnee in München - das weckt Hoffnungen auf weiße Weihnachten. Impressionen aus der schneebedeckten Stadt.In Bayern hat es geschneit - und auch in München bleibt der Schnee an diesem Samstag erst… [+541 chars],,de,'Winter'
https://www.zeit.de/wissen/umwelt/2022-12/winterwetter-deutschland-schnee-frost-dwd-dezember,https://www.zeit.de/wissen/umwelt/2022-12/winterwetter-deutschland-schnee-frost-dwd-dezember,0,www.zeit.de,Wintereinbruch: Es wird frostig in Deutschland,"Gibt es dieses Jahr vielleicht wieder weiße Weihnachten? Die Chancen stehen gut. Zumindest sei der Dezember ungewöhnlich frostig, sagt der Deutsche Wetterdienst.",,2022-12-10T14:15:08Z,,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",,de,'Winter'
https://www.sueddeutsche.de/bayern/schnee-unfaelle-bayern-a8-miesbach-ebersberg-wetter-1.5713205,https://www.sueddeutsche.de/bayern/schnee-unfaelle-bayern-a8-miesbach-ebersberg-wetter-1.5713205,0,www.sueddeutsche.de,Wintereinbruch: Vom Schnee überrascht - viele Unfälle auf Bayerns Straßen,"Weil zahlreiche Autofahrer trotz der Witterung auf Sommerreifen oder zu schnell unterwegs sind, kracht es am Wochenende mehrmals. Ein 52-Jähriger hinterlässt eine ""Spur der Verwüstung"".",https://www.sueddeutsche.de/image/sz.1.5713206/1200x675?v=1670747639,2022-12-11T08:22:34Z,https://web.archive.org/web/20221211111404/https://www.sueddeutsche.de/bayern/schnee-unfaelle-bayern-a8-miesbach-ebersberg-wetter-1.5713205,"Weil zahlreiche Autofahrer trotz der Witterung auf Sommerreifen oder zu schnell unterwegs sind, kracht es am Wochenende mehrmals. Ein 52-Jähriger hinterlässt eine ""Spur der Verwüstung"".Am dritten Adv… [+1381 chars]",,de,'Winter'
https://www.focus.de/finanzen/news/strom-weg-fuer-90-minuten-vertrauliches-papier-warnt-vor-brownouts-das-muessen-sie-dazu-wissen_id_180443566.html,https://www.focus.de/finanzen/news/strom-weg-fuer-90-minuten-vertrauliches-papier-warnt-vor-brownouts-das-muessen-sie-dazu-wissen_id_180443566.html,0,www.focus.de,Strom weg für 90 Minuten - Vertrauliches Papier warnt vor „Brownouts“: Das müssen Sie dazu wissen,"Flächendeckende Stromausfälle, „Blackouts“, wird es diesen Winter wohl nicht geben. Die Bundesregierung rechnet aber regional mit so genannten „Brownouts“, kurzfristigen Stromabschaltungen. FOCUS Online erklärt, was das bedeutet.Von FOCUS-online-Autor Christo…",https://p6.focus.de/img/fotos/id_180442678/vertrauliches-papier-warnt-vor-brownout-in-deutschland.jpg?im=Crop%3D%280%2C60%2C1920%2C960%29%3BResize%3D%281200%2C627%29&impolicy=perceptual&quality=medium&hash=cbc3c6eef9395466ba986cd2ad75437f0c4d24cfbed449492d0b067ea0901a3c,2022-12-12T08:31:43Z,https://web.archive.org/web/20221212095230/https://www.focus.de/finanzen/news/strom-weg-fuer-90-minuten-vertrauliches-papier-warnt-vor-brownouts-das-muessen-sie-dazu-wissen_id_180443566.html,"Flächendeckende Stromausfälle, Blackouts, wird es diesen Winter wohl nicht geben. Die Bundesregierung rechnet aber regional mit so genannten Brownouts, kurzfristigen Stromabschaltungen. FOCUS Online … [+5498 chars]",,de,'Winter'
https://www.dw.com/de/energiekrise-so-will-die-ski-branche-sparen/a-63922746,https://www.dw.com/de/energiekrise-so-will-die-ski-branche-sparen/a-63922746,0,www.dw.com,Energiekrise: So will die Ski-Branche sparen,"Kalte Sitze, langsamere Seilbahnen, keine Heizpilze: Wintersport-Touristen müssen sich in der bevorstehenden Ski-Saison warm anziehen. In vielen Urlaubsorten steigen wegen der hohen Energiekosten auch die Preise.",https://static.dw.com/image/56836789_6.jpg,2022-12-12T08:48:00Z,,"Günther Zangerl redet nicht lange drumherum. ""Man kann nicht wegdiskutieren, dass wir ein großer Energieverbraucher sind und deshalb kritisch beäugt werden"", sagt der Vorstand der Silvrettaseilbahn A… [+5744 chars]",,de,'Winter'
https://www.focus.de/finanzen/news/ski-touristen-muessen-sich-diesen-winter-auf-viel-weniger-luxus-einstellen_id_180448215.html,https://www.focus.de/finanzen/news/ski-touristen-muessen-sich-diesen-winter-auf-viel-weniger-luxus-einstellen_id_180448215.html,0,www.focus.de,Energiekrise - So will die Ski-Branche sparen,"Kalte Sitze, langsamere Seilbahnen, keine Heizpilze: Wintersport-Touristen müssen sich in der bevorstehenden Ski-Saison warm anziehen. In vielen Urlaubsorten steigen wegen der hohen Energiekosten auch die Preise.",https://p6.focus.de/img/fotos/id_180448490/ski-fahrer-in-ischgl.png?im=Crop%3D%280%2C22%2C2016%2C1008%29%3BResize%3D%281200%2C627%29&impolicy=perceptual&quality=medium&hash=48f1fa417083f40dbc616bd188735d1aa71b75befe5c2d7efec36d126a12351b,2022-12-12T08:55:05Z,https://web.archive.org/web/20221212202853/https://www.focus.de/finanzen/news/ski-touristen-muessen-sich-diesen-winter-auf-viel-weniger-luxus-einstellen_id_180448215.html,"Günther Zangerl redet nicht lange drumherum. Man kann nicht wegdiskutieren, dass wir ein großer Energieverbraucher sind und deshalb kritisch beäugt werden, sagt der Vorstand der Silvrettaseilbahn AG … [+5559 chars]",,de,'Winter'
https://www.focus.de/panorama/welt/winterchaos-in-england-nach-einbruch-in-see-drei-von-vier-kindern-in-solihull-gestorben_id_180449046.html,https://www.focus.de/panorama/welt/winterchaos-in-england-nach-einbruch-in-see-drei-von-vier-kindern-in-solihull-gestorben_id_180449046.html,0,www.focus.de,Winterchaos in England - Nach Einbruch in See: Drei von vier Kindern in Solihull gestorben,Im Zuge des starken Wintereinbruchs waren bereits am Sonntag vier Kinder im englischen Solihull beim Spielen in einen zugefrorenen See eingebrochen. Sie wurden noch am Unfallort reanimiert - für drei der vier Jungs kam jedoch jede Hilfe zu spät.,https://p6.focus.de/img/panorama/welt/id_180448840/polizeibeamte-im-babbs-mill-park-in-solihull..jpg?im=Crop%3D%280%2C171%2C2048%2C1024%29%3BResize%3D%281200%2C627%29&impolicy=perceptual&quality=medium&hash=3071c445daaf94bbfd11f3c326827b51f65a7f0240e3640252309838a889df90,2022-12-12T11:58:53Z,https://web.archive.org/web/20221212122641/https://www.focus.de/panorama/welt/winterchaos-in-england-nach-einbruch-in-see-drei-von-vier-kindern-in-solihull-gestorben_id_180449046.html,Im Zuge des starken Wintereinbruchs waren bereits am Sonntag vier Kinder im englischen Solihull beim Spielen in einen zugefrorenen See eingebrochen. Sie wurden noch am Unfallort reanimiert - für drei… [+1904 chars],,de,'Winter'
https://www.sueddeutsche.de/bayern/unfaelle-bayern-wetter-schnee-polizei-a9-1.5713927,https://www.sueddeutsche.de/bayern/unfaelle-bayern-wetter-schnee-polizei-a9-1.5713927,0,www.sueddeutsche.de,Verkehr: Wintereinbruch führt zu vielen Unfällen in Bayern,"Vor allem in Schwaben, Oberbayern und Oberfranken gab es am Wochenende Probleme wegen glatter Straßen. Der Wetterdienst gibt auch für die kommenden Tagen keine Entwarnung.",https://www.sueddeutsche.de/image/sz.1.5713928/1200x675?v=1670850454,2022-12-12T13:05:48Z,,"Vor allem in Schwaben, Oberbayern und Oberfranken gab es am Wochenende Probleme wegen glatter Straßen. Der Wetterdienst gibt auch für die kommenden Tagen keine Entwarnung.Winterglatte Straßen haben i… [+3165 chars]",,de,'Winter'
https://www.kicker.de/zolinskis-naechstes-etappenziel-ich-moechte-in-die-erste-elf-929227/artikel,https://www.kicker.de/zolinskis-naechstes-etappenziel-ich-moechte-in-die-erste-elf-929227/artikel,0,www.kicker.de,"Zolinskis nächstes Etappenziel: ""Ich möchte in die erste Elf""",Dem Wintereinbruch begegnete Ben Zolinski beim Auftakttraining mit kurzen Hosen. Nach monatelanger Verletzungspause brennt der Offensivallrounder des FCK auf sein Comeback.,"https://derivates.kicker.de/image/upload/c_crop,x_118,y_202,w_3552,h_1998/w_1200,q_auto/v1/2022/12/12/08ff43b3-6948-48b8-b5d1-8ff4bc50ece3.jpeg",2022-12-12T13:23:22Z,,"Dem Wintereinbruch begegnete Ben Zolinski beim Auftakttraining mit kurzen Hosen. Nach monatelanger Verletzungspause brennt der Offensivallrounder des FCK auf sein Comeback. 
 ""Wenn man sich bewegt, … [+3812 chars]",,de,'Winter'
https://www.faz.net/aktuell/wirtschaft/reicht-das-gas-nur-bis-ende-2023-18529264.html,https://www.faz.net/aktuell/wirtschaft/reicht-das-gas-nur-bis-ende-2023-18529264.html,0,www.faz.net,EU droht im Winter 2023/2024 eine Gaslücke,"30 Milliarden Kubikmeter Gas fehlen im Winter 2023/2024, wenn die EU nicht gegensteuert, sagt die Internationale Energieagentur voraus. Und nennt eine enorme Summe.",https://media0.faz.net/ppmedia/aktuell/politik/1288292201/1.8529260/facebook_teaser/warnende-worte-iea-chef-fatih.jpg,2022-12-12T16:27:25Z,,"So voll die Speicher auch sind, wenn die Europäer nicht weiter auf den Gasverbrauch achten, könnte die Lage heikel werden. Die Bundesnetzagentur rief die Menschen am Montag deshalb auf, Gas zu sparen… [+4528 chars]",,de,'Winter'
https://www.tagesspiegel.de/potsdam/landeshauptstadt/wintereinbruch-in-potsdam-wenige-unfalle-aber-eine-gesperrte-turnhalle-9014920.html,https://www.tagesspiegel.de/potsdam/landeshauptstadt/wintereinbruch-in-potsdam-wenige-unfalle-aber-eine-gesperrte-turnhalle-9014920.html,0,www.tagesspiegel.de,Wintereinbruch in Potsdam: Wenige Unfälle - aber eine gesperrte Turnhalle,Nach den Schneefällen zeigt sich der Potsdamer Winterdienst zufrieden. Die Schlösserstiftung weist auf das Rodelverbot im Welterbe hin.,https://www.tagesspiegel.de/images/park-sanssouci1/alternates/BASE_16_9_W1400/park-sanssouci.jpeg,2022-12-12T16:37:06Z,https://web.archive.org/web/20221212203000/https://www.tagesspiegel.de/potsdam/landeshauptstadt/wintereinbruch-in-potsdam-wenige-unfalle-aber-eine-gesperrte-turnhalle-9014920.html,Nach dem ersten größeren Schneemengen in diesem Dezember hat die für den Winterdienst zuständige Stadtentsorgung (Step) ein positives Einsatzfazit gezogen. Man habe schon Glätte vorgebeugt und bereit… [+240 chars],,de,'Schnee'
https://www.sueddeutsche.de/wirtschaft/touristik-tui-sieht-steigende-nachfrage-1.5713839,https://www.sueddeutsche.de/wirtschaft/touristik-tui-sieht-steigende-nachfrage-1.5713839,0,www.sueddeutsche.de,Touristik: Tui sieht steigende Nachfrage,"Der Touristikkonzern TUI spürt trotz Energiekrise und hoher Inflation eine wachsende Reisenachfrage und setzt auf gute Geschäfte im Sommer. ""Wir sehen schon...",https://www.sueddeutsche.de/assets/png/sz-ecb090256670a577bd629a9718686332.png,2022-12-12T17:47:17Z,,"Der Touristikkonzern TUI spürt trotz Energiekrise und hoher Inflation eine wachsende Reisenachfrage und setzt auf gute Geschäfte im Sommer. ""Wir sehen schon jetzt deutlich mehr Frühbucher als noch zu… [+804 chars]",,de,'Sommer'
https://www.handelsblatt.com/unternehmen/energie/gasspeicher-fuellstand-darum-enthalten-die-speicher-mehr-gas-als-offiziell-angegeben/28858798.html,https://www.handelsblatt.com/unternehmen/energie/gasspeicher-fuellstand-darum-enthalten-die-speicher-mehr-gas-als-offiziell-angegeben/28858798.html,0,www.handelsblatt.com,Erdgas: Warum die deutschen Gasspeicher voller sind als gedacht,Deutschland geht mit fast komplett gefüllten Speichern in den Winter. De facto befindet sich darin viel mehr Gas als offiziell angegeben. Trotzdem gilt: Gas sparen.,https://www.handelsblatt.com/images/gasspeicher/28859212/3-format2003.jpg,2022-12-13T08:31:47Z,https://web.archive.org/web/20221213111039/https://www.handelsblatt.com/unternehmen/energie/gasspeicher-fuellstand-darum-enthalten-die-speicher-mehr-gas-als-offiziell-angegeben/28858798.html,"GasspeicherDie Szenarien der Betreiber für den Winter werden optimistischer.
(Foto: dpa)
Düsseldorf Die deutschen Gasspeicher sind besser gefüllt als zuletzt angenommen. Wenn die aktuell starken Ve… [+1153 chars]",,de,'Winter'
https://www.tagesschau.de/ausland/europa/ukraine-geberkonferenz-paris-101.html,https://www.tagesschau.de/ausland/europa/ukraine-geberkonferenz-paris-101.html,0,www.tagesschau.de,Geberkonferenz in Paris: Winterhilfe für die Ukraine,"Zerstörte Schulen, Fabriken und Krankenhäuser, eine immer wieder ausfallende Energieversorgung mitten im Winter: In der Ukraine ist die Not groß. Eine internationale Konferenz in Paris soll nun Abhilfe schaffen. <em>Von Andrea Beer.</em>",https://www.tagesschau.de/multimedia/bilder/truemmer-haus-ukraine-101~_v-original.jpg,2022-12-13T09:30:16Z,https://web.archive.org/web/20221213100505/https://www.tagesschau.de/ausland/europa/ukraine-geberkonferenz-paris-101.html,"Zerstörte Schulen, Fabriken und Krankenhäuser, eine immer wieder ausfallende Energieversorgung mitten im Winter: In der Ukraine ist die Not groß. Eine internationale Konferenz in Paris soll nun Abhil… [+4966 chars]",,de,'Winter'
https://www.faz.net/aktuell/politik/ukraine-liveticker-deutschland-sagt-ukraine-50-millionen-euro-als-winterhilfe-zu-18495964.html,https://www.faz.net/aktuell/politik/ukraine-liveticker-deutschland-sagt-ukraine-50-millionen-euro-als-winterhilfe-zu-18495964.html,0,www.faz.net,Ukraine-Liveticker: Deutschland sagt Ukraine 50 Millionen Euro als Winterhilfe zu,Ukraines Energieminister fordert Umdenken bei atomarer Sicherheit +++ Ukraine meldet schweren Beschuss im Osten und Süden +++ Scholz: Nach dem Krieg kann es mit Russland wieder Kooperation geben +++ alle Entwicklungen im Liveblog.,https://media0.faz.net/ppmedia/aktuell/politik/1680521190/1.8530742/facebook_teaser/teilnehmer-der-ukraine.jpg,2022-12-13T10:38:36Z,,"Russland und Nordkorea scheinen den Handel über eine Eisenbahnverbindung wieder aufgenommen zu haben, die infolge der Corona-Pandemie fast drei Jahre lang unterbrochen war. Das meldete die Nachrichte… [+777 chars]",,de,'Winter'
